y_true,y_pred
27.375792,27.250761
35.979214,35.342815
16.49747,16.557621
30.066856,30.396444
8.026152,8.717843
16.237623,16.49591
12.520559,12.334343
9.428974,9.487537
15.5584,15.46332
16.698635,16.51002
31.797018,31.478045
34.852276,34.585903
31.108768,31.333529
37.705936,37.249763
36.573605,36.217293
26.590668,26.140762
19.977457,19.48005
23.36016,23.984026
16.45817,16.45513
17.399137,17.430422
21.97787,21.220358
40.664825,40.4232
22.548176,22.235651
21.709894,21.220358
28.546846,28.797186
40.985306,40.221165
17.64593,17.43411
12.397824,12.563364
18.554007,18.827436
40.90488,40.23135
12.586207,12.580723
40.344738,40.290794
28.564295,28.989437
14.273643,14.245092
